,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1667520000000,1667520000000,1667520000000,1667520000000,1667520000000,1667520000000,2022-11-04 00:00:00,2022-11-04 00:00:00,2022-11-04 00:00:00,2022-11-04 00:00:00,2022-11-04 00:00:00,2022-11-04 00:00:00,0.0,0.0,11.605390625000041,11.022874556536777,85,1024.6719
1,1667523600000,1667523600000,1667523600000,1667523600000,1667523600000,1667523600000,2022-11-04 01:00:00,2022-11-04 01:00:00,2022-11-04 01:00:00,2022-11-04 01:00:00,2022-11-04 01:00:00,2022-11-04 01:00:00,0.0,0.0,11.760625000000005,11.170347210936228,82,1024.5430999999999
2,1667527200000,1667527200000,1667527200000,1667527200000,1667527200000,1667527200000,2022-11-04 02:00:00,2022-11-04 02:00:00,2022-11-04 02:00:00,2022-11-04 02:00:00,2022-11-04 02:00:00,2022-11-04 02:00:00,0.0,0.0,11.736132812500045,11.147079633103232,81,1024.3
3,1667530800000,1667530800000,1667530800000,1667530800000,1667530800000,1667530800000,2022-11-04 03:00:00,2022-11-04 03:00:00,2022-11-04 03:00:00,2022-11-04 03:00:00,2022-11-04 03:00:00,2022-11-04 03:00:00,0.0,0.0,11.803457031250048,11.211037640113148,81,1021.8394999999999
4,1667534400000,1667534400000,1667534400000,1667534400000,1667534400000,1667534400000,2022-11-04 04:00:00,2022-11-04 04:00:00,2022-11-04 04:00:00,2022-11-04 04:00:00,2022-11-04 04:00:00,2022-11-04 04:00:00,0.0,0.0,11.675703125000041,11.089671430698587,83,1020.738
5,1667538000000,1667538000000,1667538000000,1667538000000,1667538000000,1667538000000,2022-11-04 05:00:00,2022-11-04 05:00:00,2022-11-04 05:00:00,2022-11-04 05:00:00,2022-11-04 05:00:00,2022-11-04 05:00:00,0.0,0.0,11.659238281250055,11.074029829332375,84,1021.2708
6,1667541600000,1667541600000,1667541600000,1667541600000,1667541600000,1667541600000,2022-11-04 06:00:00,2022-11-04 06:00:00,2022-11-04 06:00:00,2022-11-04 06:00:00,2022-11-04 06:00:00,2022-11-04 06:00:00,0.0,0.0,11.623398437500043,11.039981978197119,84,1021.1318000000001
7,1667545200000,1667545200000,1667545200000,1667545200000,1667545200000,1667545200000,2022-11-04 07:00:00,2022-11-04 07:00:00,2022-11-04 07:00:00,2022-11-04 07:00:00,2022-11-04 07:00:00,2022-11-04 07:00:00,0.0,0.0,11.560371093750007,10.980106002385924,84,1021.0654000000001
8,1667548800000,1667548800000,1667548800000,1667548800000,1667548800000,1667548800000,2022-11-04 08:00:00,2022-11-04 08:00:00,2022-11-04 08:00:00,2022-11-04 08:00:00,2022-11-04 08:00:00,2022-11-04 08:00:00,0.0,0.0,11.508398437500034,10.930731979568009,83,1021.8382
9,1667552400000,1667552400000,1667552400000,1667552400000,1667552400000,1667552400000,2022-11-04 09:00:00,2022-11-04 09:00:00,2022-11-04 09:00:00,2022-11-04 09:00:00,2022-11-04 09:00:00,2022-11-04 09:00:00,0.0,0.0,11.992753906250016,11.390869669106536,79,1022.0648
10,1667556000000,1667556000000,1667556000000,1667556000000,1667556000000,1667556000000,2022-11-04 10:00:00,2022-11-04 10:00:00,2022-11-04 10:00:00,2022-11-04 10:00:00,2022-11-04 10:00:00,2022-11-04 10:00:00,0.0,0.0,13.352636718750034,12.682758324770475,70,1021.8148
