,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1668988800000,1668988800000,1668988800000,1668988800000,1668988800000,1668988800000,2022-11-21 00:00:00,2022-11-21 00:00:00,2022-11-21 00:00:00,2022-11-21 00:00:00,2022-11-21 00:00:00,2022-11-21 00:00:00,0.0,0.0,18.179296875000034,17.268085415669702,89,1017.5381
1,1668992400000,1668992400000,1668992400000,1668992400000,1668992400000,1668992400000,2022-11-21 01:00:00,2022-11-21 01:00:00,2022-11-21 01:00:00,2022-11-21 01:00:00,2022-11-21 01:00:00,2022-11-21 01:00:00,0.0,0.0,18.473164062500018,17.547259240291538,86,1018.0740000000001
2,1668996000000,1668996000000,1668996000000,1668996000000,1668996000000,1668996000000,2022-11-21 02:00:00,2022-11-21 02:00:00,2022-11-21 02:00:00,2022-11-21 02:00:00,2022-11-21 02:00:00,2022-11-21 02:00:00,0.0,0.0,17.871972656250023,16.976127411520793,90,1016.6540000000001
3,1668999600000,1668999600000,1668999600000,1668999600000,1668999600000,1668999600000,2022-11-21 03:00:00,2022-11-21 03:00:00,2022-11-21 03:00:00,2022-11-21 03:00:00,2022-11-21 03:00:00,2022-11-21 03:00:00,0.0,0.0,17.81511718750005,16.922114716886085,88,1016.2492
4,1669003200000,1669003200000,1669003200000,1669003200000,1669003200000,1669003200000,2022-11-21 04:00:00,2022-11-21 04:00:00,2022-11-21 04:00:00,2022-11-21 04:00:00,2022-11-21 04:00:00,2022-11-21 04:00:00,0.0,0.0,17.446132812500025,16.57157956503471,87,1015.4363000000001
5,1669006800000,1669006800000,1669006800000,1669006800000,1669006800000,1669006800000,2022-11-21 05:00:00,2022-11-21 05:00:00,2022-11-21 05:00:00,2022-11-21 05:00:00,2022-11-21 05:00:00,2022-11-21 05:00:00,0.0,0.0,16.802480468750048,15.960109846145144,88,1013.685
6,1669010400000,1669010400000,1669010400000,1669010400000,1669010400000,1669010400000,2022-11-21 06:00:00,2022-11-21 06:00:00,2022-11-21 06:00:00,2022-11-21 06:00:00,2022-11-21 06:00:00,2022-11-21 06:00:00,0.0,0.0,16.374902343750023,15.553910632492261,90,1013.8604
7,1669014000000,1669014000000,1669014000000,1669014000000,1669014000000,1669014000000,2022-11-21 07:00:00,2022-11-21 07:00:00,2022-11-21 07:00:00,2022-11-21 07:00:00,2022-11-21 07:00:00,2022-11-21 07:00:00,0.0,0.0,16.41132812500001,15.588515124245532,91,1015.178
8,1669017600000,1669017600000,1669017600000,1669017600000,1669017600000,1669017600000,2022-11-21 08:00:00,2022-11-21 08:00:00,2022-11-21 08:00:00,2022-11-21 08:00:00,2022-11-21 08:00:00,2022-11-21 08:00:00,0.0,0.0,16.452246093750034,15.627387194070252,90,1015.4322
9,1669021200000,1669021200000,1669021200000,1669021200000,1669021200000,1669021200000,2022-11-21 09:00:00,2022-11-21 09:00:00,2022-11-21 09:00:00,2022-11-21 09:00:00,2022-11-21 09:00:00,2022-11-21 09:00:00,0.0,0.0,16.821328125000036,15.978015119357963,87,1015.6628
10,1669024800000,1669024800000,1669024800000,1669024800000,1669024800000,1669024800000,2022-11-21 10:00:00,2022-11-21 10:00:00,2022-11-21 10:00:00,2022-11-21 10:00:00,2022-11-21 10:00:00,2022-11-21 10:00:00,0.0,0.0,18.923222656250005,17.97481489898891,74,1016.2125
11,1669028400000,1669028400000,1669028400000,1669028400000,1669028400000,1669028400000,2022-11-21 11:00:00,2022-11-21 11:00:00,2022-11-21 11:00:00,2022-11-21 11:00:00,2022-11-21 11:00:00,2022-11-21 11:00:00,0.0,0.0,21.50605468750001,21.48365406797913,61,1016.4485000000001
12,1669032000000,1669032000000,1669032000000,1669032000000,1669032000000,1669032000000,2022-11-21 12:00:00,2022-11-21 12:00:00,2022-11-21 12:00:00,2022-11-21 12:00:00,2022-11-21 12:00:00,2022-11-21 12:00:00,0.0,0.0,23.671035156250014,23.648594109523657,53,1016.8216
13,1669035600000,1669035600000,1669035600000,1669035600000,1669035600000,1669035600000,2022-11-21 13:00:00,2022-11-21 13:00:00,2022-11-21 13:00:00,2022-11-21 13:00:00,2022-11-21 13:00:00,2022-11-21 13:00:00,0.0,0.0,25.20890625000004,25.192908576061086,49,1016.2934
14,1669039200000,1669039200000,1669039200000,1669039200000,1669039200000,1669039200000,2022-11-21 14:00:00,2022-11-21 14:00:00,2022-11-21 14:00:00,2022-11-21 14:00:00,2022-11-21 14:00:00,2022-11-21 14:00:00,0.0,0.0,26.111640625000007,26.10385521900332,48,1015.5354000000001
15,1669042800000,1669042800000,1669042800000,1669042800000,1669042800000,1669042800000,2022-11-21 15:00:00,2022-11-21 15:00:00,2022-11-21 15:00:00,2022-11-21 15:00:00,2022-11-21 15:00:00,2022-11-21 15:00:00,0.004,0.004,26.721835937500032,26.81066239333751,48,1014.0782
16,1669046400000,1669046400000,1669046400000,1669046400000,1669046400000,1669046400000,2022-11-21 16:00:00,2022-11-21 16:00:00,2022-11-21 16:00:00,2022-11-21 16:00:00,2022-11-21 16:00:00,2022-11-21 16:00:00,0.0,0.004,26.998847656250007,27.114782865071163,50,1013.6297999999999
17,1669050000000,1669050000000,1669050000000,1669050000000,1669050000000,1669050000000,2022-11-21 17:00:00,2022-11-21 17:00:00,2022-11-21 17:00:00,2022-11-21 17:00:00,2022-11-21 17:00:00,2022-11-21 17:00:00,0.036000000000000004,0.04000000000000001,26.910585937500002,27.07329085038043,53,1012.6651
18,1669053600000,1669053600000,1669053600000,1669053600000,1669053600000,1669053600000,2022-11-21 18:00:00,2022-11-21 18:00:00,2022-11-21 18:00:00,2022-11-21 18:00:00,2022-11-21 18:00:00,2022-11-21 18:00:00,0.03200000000000001,0.07200000000000001,26.742304687500052,26.91691229130842,54,1011.7597000000001
19,1669057200000,1669057200000,1669057200000,1669057200000,1669057200000,1669057200000,2022-11-21 19:00:00,2022-11-21 19:00:00,2022-11-21 19:00:00,2022-11-21 19:00:00,2022-11-21 19:00:00,2022-11-21 19:00:00,0.007999999999999993,0.08,26.583632812500014,26.738356030777055,53,1011.6011
20,1669060800000,1669060800000,1669060800000,1669060800000,1669060800000,1669060800000,2022-11-21 20:00:00,2022-11-21 20:00:00,2022-11-21 20:00:00,2022-11-21 20:00:00,2022-11-21 20:00:00,2022-11-21 20:00:00,0.011999999999999997,0.092,25.962695312500045,25.973372151889123,54,1012.7272
