,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1662681600000,1662681600000,1662681600000,1662681600000,1662681600000,1662681600000,2022-09-09 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,2022-09-09 00:00:00,0.0,0.0,24.65574218750004,24.576619244411233,32,1015.1599000000001
1,1662685200000,1662685200000,1662685200000,1662685200000,1662685200000,1662685200000,2022-09-09 01:00:00,2022-09-09 01:00:00,2022-09-09 01:00:00,2022-09-09 01:00:00,2022-09-09 01:00:00,2022-09-09 01:00:00,0.0,0.0,22.47919921875001,22.386023221384107,36,1014.2002
2,1662688800000,1662688800000,1662688800000,1662688800000,1662688800000,1662688800000,2022-09-09 02:00:00,2022-09-09 02:00:00,2022-09-09 02:00:00,2022-09-09 02:00:00,2022-09-09 02:00:00,2022-09-09 02:00:00,0.0,0.0,21.359667968750045,21.262437802216425,39,1015.4236999999999
3,1662692400000,1662692400000,1662692400000,1662692400000,1662692400000,1662692400000,2022-09-09 03:00:00,2022-09-09 03:00:00,2022-09-09 03:00:00,2022-09-09 03:00:00,2022-09-09 03:00:00,2022-09-09 03:00:00,0.0,0.0,20.410273437500052,19.387513123449423,42,1016.7544
4,1662696000000,1662696000000,1662696000000,1662696000000,1662696000000,1662696000000,2022-09-09 04:00:00,2022-09-09 04:00:00,2022-09-09 04:00:00,2022-09-09 04:00:00,2022-09-09 04:00:00,2022-09-09 04:00:00,0.0,0.0,19.574746093750036,18.593762156847163,45,1016.3
5,1662699600000,1662699600000,1662699600000,1662699600000,1662699600000,1662699600000,2022-09-09 05:00:00,2022-09-09 05:00:00,2022-09-09 05:00:00,2022-09-09 05:00:00,2022-09-09 05:00:00,2022-09-09 05:00:00,0.0,0.0,18.91744140625002,17.969322711557822,48,1014.9683
6,1662703200000,1662703200000,1662703200000,1662703200000,1662703200000,1662703200000,2022-09-09 06:00:00,2022-09-09 06:00:00,2022-09-09 06:00:00,2022-09-09 06:00:00,2022-09-09 06:00:00,2022-09-09 06:00:00,0.0,0.0,18.407519531250045,17.484896936386605,50,1015.8532
7,1662706800000,1662706800000,1662706800000,1662706800000,1662706800000,1662706800000,2022-09-09 07:00:00,2022-09-09 07:00:00,2022-09-09 07:00:00,2022-09-09 07:00:00,2022-09-09 07:00:00,2022-09-09 07:00:00,0.0,0.0,18.327304687500032,17.40869283578033,50,1015.4472000000001
8,1662710400000,1662710400000,1662710400000,1662710400000,1662710400000,1662710400000,2022-09-09 08:00:00,2022-09-09 08:00:00,2022-09-09 08:00:00,2022-09-09 08:00:00,2022-09-09 08:00:00,2022-09-09 08:00:00,0.0,0.0,17.776406250000036,16.885339326722544,52,1015.2556
9,1662714000000,1662714000000,1662714000000,1662714000000,1662714000000,1662714000000,2022-09-09 09:00:00,2022-09-09 09:00:00,2022-09-09 09:00:00,2022-09-09 09:00:00,2022-09-09 09:00:00,2022-09-09 09:00:00,0.0,0.0,17.372128906250055,16.50127585497941,54,1016.9727
10,1662717600000,1662717600000,1662717600000,1662717600000,1662717600000,1662717600000,2022-09-09 10:00:00,2022-09-09 10:00:00,2022-09-09 10:00:00,2022-09-09 10:00:00,2022-09-09 10:00:00,2022-09-09 10:00:00,0.0,0.0,18.95724609375003,18.00713716420833,48,1017.5340000000001
11,1662721200000,1662721200000,1662721200000,1662721200000,1662721200000,1662721200000,2022-09-09 11:00:00,2022-09-09 11:00:00,2022-09-09 11:00:00,2022-09-09 11:00:00,2022-09-09 11:00:00,2022-09-09 11:00:00,0.0,0.0,21.972265625000034,21.88323939441284,39,1018.7247
12,1662724800000,1662724800000,1662724800000,1662724800000,1662724800000,1662724800000,2022-09-09 12:00:00,2022-09-09 12:00:00,2022-09-09 12:00:00,2022-09-09 12:00:00,2022-09-09 12:00:00,2022-09-09 12:00:00,0.0,0.0,25.126289062500007,25.054197347944722,32,1019.0398
13,1662728400000,1662728400000,1662728400000,1662728400000,1662728400000,1662728400000,2022-09-09 13:00:00,2022-09-09 13:00:00,2022-09-09 13:00:00,2022-09-09 13:00:00,2022-09-09 13:00:00,2022-09-09 13:00:00,0.0,0.0,28.412988281250023,28.12293869295263,26,1017.7472
