,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1662595200000,1662595200000,1662595200000,1662595200000,1662595200000,1662595200000,2022-09-08 00:00:00,2022-09-08 00:00:00,2022-09-08 00:00:00,2022-09-08 00:00:00,2022-09-08 00:00:00,2022-09-08 00:00:00,0.0,0.0,17.836464843750036,16.94239499006909,85,1017.5376000000001
1,1662598800000,1662598800000,1662598800000,1662598800000,1662598800000,1662598800000,2022-09-08 01:00:00,2022-09-08 01:00:00,2022-09-08 01:00:00,2022-09-08 01:00:00,2022-09-08 01:00:00,2022-09-08 01:00:00,0.0,0.0,18.067167968750027,17.161562956068877,84,1017.1872999999999
2,1662602400000,1662602400000,1662602400000,1662602400000,1662602400000,1662602400000,2022-09-08 02:00:00,2022-09-08 02:00:00,2022-09-08 02:00:00,2022-09-08 02:00:00,2022-09-08 02:00:00,2022-09-08 02:00:00,0.0,0.0,18.01046875000003,17.107698698932296,74,1016.7254
3,1662606000000,1662606000000,1662606000000,1662606000000,1662606000000,1662606000000,2022-09-08 03:00:00,2022-09-08 03:00:00,2022-09-08 03:00:00,2022-09-08 03:00:00,2022-09-08 03:00:00,2022-09-08 03:00:00,0.0,0.0,17.768925781250005,16.8782328814992,66,1016.4714
4,1662609600000,1662609600000,1662609600000,1662609600000,1662609600000,1662609600000,2022-09-08 04:00:00,2022-09-08 04:00:00,2022-09-08 04:00:00,2022-09-08 04:00:00,2022-09-08 04:00:00,2022-09-08 04:00:00,0.0,0.0,17.83416015625005,16.940205536971575,56,1015.4281
5,1662613200000,1662613200000,1662613200000,1662613200000,1662613200000,1662613200000,2022-09-08 05:00:00,2022-09-08 05:00:00,2022-09-08 05:00:00,2022-09-08 05:00:00,2022-09-08 05:00:00,2022-09-08 05:00:00,0.0,0.0,17.011289062500055,16.158478007718458,56,1015.6277
6,1662616800000,1662616800000,1662616800000,1662616800000,1662616800000,1662616800000,2022-09-08 06:00:00,2022-09-08 06:00:00,2022-09-08 06:00:00,2022-09-08 06:00:00,2022-09-08 06:00:00,2022-09-08 06:00:00,0.0,0.0,16.979394531250023,16.128178203411153,55,1014.6427
7,1662620400000,1662620400000,1662620400000,1662620400000,1662620400000,1662620400000,2022-09-08 07:00:00,2022-09-08 07:00:00,2022-09-08 07:00:00,2022-09-08 07:00:00,2022-09-08 07:00:00,2022-09-08 07:00:00,0.0,0.0,16.856796875000043,16.011710431435148,54,1014.9435000000001
8,1662624000000,1662624000000,1662624000000,1662624000000,1662624000000,1662624000000,2022-09-08 08:00:00,2022-09-08 08:00:00,2022-09-08 08:00:00,2022-09-08 08:00:00,2022-09-08 08:00:00,2022-09-08 08:00:00,0.0,0.0,16.33320312500001,15.514296375176855,53,1015.8915000000001
9,1662627600000,1662627600000,1662627600000,1662627600000,1662627600000,1662627600000,2022-09-08 09:00:00,2022-09-08 09:00:00,2022-09-08 09:00:00,2022-09-08 09:00:00,2022-09-08 09:00:00,2022-09-08 09:00:00,0.0,0.0,16.171738281250043,15.360904775539183,52,1016.3639
10,1662631200000,1662631200000,1662631200000,1662631200000,1662631200000,1662631200000,2022-09-08 10:00:00,2022-09-08 10:00:00,2022-09-08 10:00:00,2022-09-08 10:00:00,2022-09-08 10:00:00,2022-09-08 10:00:00,0.0,0.0,17.60539062500004,16.722874485011204,44,1017.3615000000001
