,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1668816000000,1668816000000,1668816000000,1668816000000,1668816000000,1668816000000,2022-11-19 00:00:00,2022-11-19 00:00:00,2022-11-19 00:00:00,2022-11-19 00:00:00,2022-11-19 00:00:00,2022-11-19 00:00:00,0.0,0.0,15.905019531250048,15.107521966218712,79,1018.7446000000001
1,1668819600000,1668819600000,1668819600000,1668819600000,1668819600000,1668819600000,2022-11-19 01:00:00,2022-11-19 01:00:00,2022-11-19 01:00:00,2022-11-19 01:00:00,2022-11-19 01:00:00,2022-11-19 01:00:00,0.0,0.0,15.733964843750016,14.945020015132826,82,1019.4068000000001
2,1668823200000,1668823200000,1668823200000,1668823200000,1668823200000,1668823200000,2022-11-19 02:00:00,2022-11-19 02:00:00,2022-11-19 02:00:00,2022-11-19 02:00:00,2022-11-19 02:00:00,2022-11-19 02:00:00,0.0,0.0,15.235468750000052,14.471448732012902,87,1019.2081
3,1668826800000,1668826800000,1668826800000,1668826800000,1668826800000,1668826800000,2022-11-19 03:00:00,2022-11-19 03:00:00,2022-11-19 03:00:00,2022-11-19 03:00:00,2022-11-19 03:00:00,2022-11-19 03:00:00,0.0,0.0,14.998730468750011,14.246547367647509,88,1018.5828
4,1668830400000,1668830400000,1668830400000,1668830400000,1668830400000,1668830400000,2022-11-19 04:00:00,2022-11-19 04:00:00,2022-11-19 04:00:00,2022-11-19 04:00:00,2022-11-19 04:00:00,2022-11-19 04:00:00,0.0,0.0,14.643750000000011,13.909315926566705,91,1017.4344
5,1668834000000,1668834000000,1668834000000,1668834000000,1668834000000,1668834000000,2022-11-19 05:00:00,2022-11-19 05:00:00,2022-11-19 05:00:00,2022-11-19 05:00:00,2022-11-19 05:00:00,2022-11-19 05:00:00,0.0,0.0,14.418710937500009,13.695528819874369,91,1017.8514
6,1668837600000,1668837600000,1668837600000,1668837600000,1668837600000,1668837600000,2022-11-19 06:00:00,2022-11-19 06:00:00,2022-11-19 06:00:00,2022-11-19 06:00:00,2022-11-19 06:00:00,2022-11-19 06:00:00,0.0,0.0,14.388554687500005,13.666880382733865,87,1017.6707000000001
7,1668841200000,1668841200000,1668841200000,1668841200000,1668841200000,1668841200000,2022-11-19 07:00:00,2022-11-19 07:00:00,2022-11-19 07:00:00,2022-11-19 07:00:00,2022-11-19 07:00:00,2022-11-19 07:00:00,0.0,0.0,14.307656250000036,13.590026868073267,87,1017.6457
8,1668844800000,1668844800000,1668844800000,1668844800000,1668844800000,1668844800000,2022-11-19 08:00:00,2022-11-19 08:00:00,2022-11-19 08:00:00,2022-11-19 08:00:00,2022-11-19 08:00:00,2022-11-19 08:00:00,0.0,0.0,14.471347656250032,13.745533702059419,84,1019.3714
9,1668848400000,1668848400000,1668848400000,1668848400000,1668848400000,1668848400000,2022-11-19 09:00:00,2022-11-19 09:00:00,2022-11-19 09:00:00,2022-11-19 09:00:00,2022-11-19 09:00:00,2022-11-19 09:00:00,0.0,0.0,14.729824218750025,13.991086433353132,82,1019.0886
