,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1662768000000,1662768000000,1662768000000,1662768000000,1662768000000,1662768000000,2022-09-10 00:00:00,2022-09-10 00:00:00,2022-09-10 00:00:00,2022-09-10 00:00:00,2022-09-10 00:00:00,2022-09-10 00:00:00,0.0,0.0,26.461269531250025,26.382272864069137,31,1014.7767
1,1662771600000,1662771600000,1662771600000,1662771600000,1662771600000,1662771600000,2022-09-10 01:00:00,2022-09-10 01:00:00,2022-09-10 01:00:00,2022-09-10 01:00:00,2022-09-10 01:00:00,2022-09-10 01:00:00,0.0,0.0,24.803847656250014,24.73606639045107,35,1013.6343
2,1662775200000,1662775200000,1662775200000,1662775200000,1662775200000,1662775200000,2022-09-10 02:00:00,2022-09-10 02:00:00,2022-09-10 02:00:00,2022-09-10 02:00:00,2022-09-10 02:00:00,2022-09-10 02:00:00,0.0,0.0,23.90503906250001,23.83157111975993,37,1015.9389
3,1662778800000,1662778800000,1662778800000,1662778800000,1662778800000,1662778800000,2022-09-10 03:00:00,2022-09-10 03:00:00,2022-09-10 03:00:00,2022-09-10 03:00:00,2022-09-10 03:00:00,2022-09-10 03:00:00,0.0,0.0,22.875117187500052,22.793018068281498,38,1015.8046
4,1662782400000,1662782400000,1662782400000,1662782400000,1662782400000,1662782400000,2022-09-10 04:00:00,2022-09-10 04:00:00,2022-09-10 04:00:00,2022-09-10 04:00:00,2022-09-10 04:00:00,2022-09-10 04:00:00,0.0,0.0,22.230000000000018,22.14342706376874,39,1015.6409
5,1662786000000,1662786000000,1662786000000,1662786000000,1662786000000,1662786000000,2022-09-10 05:00:00,2022-09-10 05:00:00,2022-09-10 05:00:00,2022-09-10 05:00:00,2022-09-10 05:00:00,2022-09-10 05:00:00,0.0,0.0,21.60519531250003,21.514728858822423,40,1014.7574000000001
6,1662789600000,1662789600000,1662789600000,1662789600000,1662789600000,1662789600000,2022-09-10 06:00:00,2022-09-10 06:00:00,2022-09-10 06:00:00,2022-09-10 06:00:00,2022-09-10 06:00:00,2022-09-10 06:00:00,0.0,0.0,20.941074218750032,19.891773859309268,42,1014.39
7,1662793200000,1662793200000,1662793200000,1662793200000,1662793200000,1662793200000,2022-09-10 07:00:00,2022-09-10 07:00:00,2022-09-10 07:00:00,2022-09-10 07:00:00,2022-09-10 07:00:00,2022-09-10 07:00:00,0.0,0.0,20.23699218750005,19.222895938015085,44,1015.0413000000001
8,1662796800000,1662796800000,1662796800000,1662796800000,1662796800000,1662796800000,2022-09-10 08:00:00,2022-09-10 08:00:00,2022-09-10 08:00:00,2022-09-10 08:00:00,2022-09-10 08:00:00,2022-09-10 08:00:00,0.0,0.0,19.857441406250018,18.862322700352166,45,1016.748
9,1662800400000,1662800400000,1662800400000,1662800400000,1662800400000,1662800400000,2022-09-10 09:00:00,2022-09-10 09:00:00,2022-09-10 09:00:00,2022-09-10 09:00:00,2022-09-10 09:00:00,2022-09-10 09:00:00,0.0,0.0,19.44011718750005,18.465864697514576,45,1016.6052999999999
10,1662804000000,1662804000000,1662804000000,1662804000000,1662804000000,1662804000000,2022-09-10 10:00:00,2022-09-10 10:00:00,2022-09-10 10:00:00,2022-09-10 10:00:00,2022-09-10 10:00:00,2022-09-10 10:00:00,0.0,0.0,21.328359375000048,21.226365683900696,38,1016.3947999999999
11,1662807600000,1662807600000,1662807600000,1662807600000,1662807600000,1662807600000,2022-09-10 11:00:00,2022-09-10 11:00:00,2022-09-10 11:00:00,2022-09-10 11:00:00,2022-09-10 11:00:00,2022-09-10 11:00:00,0.0,0.0,24.494082031250002,24.402709435394826,29,1017.7482000000001
12,1662811200000,1662811200000,1662811200000,1662811200000,1662811200000,1662811200000,2022-09-10 12:00:00,2022-09-10 12:00:00,2022-09-10 12:00:00,2022-09-10 12:00:00,2022-09-10 12:00:00,2022-09-10 12:00:00,0.0,0.0,27.381367187500018,27.153277932596183,24,1017.6030999999999
13,1662814800000,1662814800000,1662814800000,1662814800000,1662814800000,1662814800000,2022-09-10 13:00:00,2022-09-10 13:00:00,2022-09-10 13:00:00,2022-09-10 13:00:00,2022-09-10 13:00:00,2022-09-10 13:00:00,0.0,0.0,28.222656250000057,27.959949697748016,28,1017.9572000000001
14,1662818400000,1662818400000,1662818400000,1662818400000,1662818400000,1662818400000,2022-09-10 14:00:00,2022-09-10 14:00:00,2022-09-10 14:00:00,2022-09-10 14:00:00,2022-09-10 14:00:00,2022-09-10 14:00:00,0.0,0.0,23.032128906250023,23.029279903258242,61,1018.8264
15,1662822000000,1662822000000,1662822000000,1662822000000,1662822000000,1662822000000,2022-09-10 15:00:00,2022-09-10 15:00:00,2022-09-10 15:00:00,2022-09-10 15:00:00,2022-09-10 15:00:00,2022-09-10 15:00:00,0.0,0.0,21.114277343750018,21.118078421036444,71,1018.1054
16,1662825600000,1662825600000,1662825600000,1662825600000,1662825600000,1662825600000,2022-09-10 16:00:00,2022-09-10 16:00:00,2022-09-10 16:00:00,2022-09-10 16:00:00,2022-09-10 16:00:00,2022-09-10 16:00:00,0.0,0.0,19.13542968750005,18.176411576146734,78,1018.8624000000001
17,1662829200000,1662829200000,1662829200000,1662829200000,1662829200000,1662829200000,2022-09-10 17:00:00,2022-09-10 17:00:00,2022-09-10 17:00:00,2022-09-10 17:00:00,2022-09-10 17:00:00,2022-09-10 17:00:00,0.002,0.002,17.561464843750002,16.681144993347317,84,1018.0571000000001
18,1662832800000,1662832800000,1662832800000,1662832800000,1662832800000,1662832800000,2022-09-10 18:00:00,2022-09-10 18:00:00,2022-09-10 18:00:00,2022-09-10 18:00:00,2022-09-10 18:00:00,2022-09-10 18:00:00,0.012,0.014,16.495683593750016,15.668652818552431,88,1016.7916
19,1662836400000,1662836400000,1662836400000,1662836400000,1662836400000,1662836400000,2022-09-10 19:00:00,2022-09-10 19:00:00,2022-09-10 19:00:00,2022-09-10 19:00:00,2022-09-10 19:00:00,2022-09-10 19:00:00,0.036000000000000004,0.05,15.857753906250025,15.062619623032163,91,1017.3076000000001
20,1662840000000,1662840000000,1662840000000,1662840000000,1662840000000,1662840000000,2022-09-10 20:00:00,2022-09-10 20:00:00,2022-09-10 20:00:00,2022-09-10 20:00:00,2022-09-10 20:00:00,2022-09-10 20:00:00,0.041999999999999996,0.092,15.322402343750014,14.554035645039022,93,1017.8052
21,1662843600000,1662843600000,1662843600000,1662843600000,1662843600000,1662843600000,2022-09-10 21:00:00,2022-09-10 21:00:00,2022-09-10 21:00:00,2022-09-10 21:00:00,2022-09-10 21:00:00,2022-09-10 21:00:00,0.068,0.16,14.648769531250025,13.91408448119438,96,1018.4040000000001
22,1662847200000,1662847200000,1662847200000,1662847200000,1662847200000,1662847200000,2022-09-10 22:00:00,2022-09-10 22:00:00,2022-09-10 22:00:00,2022-09-10 22:00:00,2022-09-10 22:00:00,2022-09-10 22:00:00,0.07600000000000001,0.23600000000000002,14.144472656250002,13.435002455956038,97,1018.8925
23,1662850800000,1662850800000,1662850800000,1662850800000,1662850800000,1662850800000,2022-09-10 23:00:00,2022-09-10 23:00:00,2022-09-10 23:00:00,2022-09-10 23:00:00,2022-09-10 23:00:00,2022-09-10 23:00:00,0.10400000000000001,0.34,14.093769531250018,13.38683448781049,97,1020.5091
24,1662854400000,1662854400000,1662854400000,1662854400000,1662854400000,1662854400000,2022-09-11 00:00:00,2022-09-11 00:00:00,2022-09-11 00:00:00,2022-09-11 00:00:00,2022-09-11 00:00:00,2022-09-11 00:00:00,0.16799999999999998,0.508,14.025937500000055,13.322394058931621,98,1020.8561
25,1662858000000,1662858000000,1662858000000,1662858000000,1662858000000,1662858000000,2022-09-11 01:00:00,2022-09-11 01:00:00,2022-09-11 01:00:00,2022-09-11 01:00:00,2022-09-11 01:00:00,2022-09-11 01:00:00,0.17200000000000004,0.68,13.874941406250002,13.178947771669101,98,1021.2805999999999
26,1662861600000,1662861600000,1662861600000,1662861600000,1662861600000,1662861600000,2022-09-11 02:00:00,2022-09-11 02:00:00,2022-09-11 02:00:00,2022-09-11 02:00:00,2022-09-11 02:00:00,2022-09-11 02:00:00,0.16399999999999992,0.844,13.760742187500057,13.070458515218007,98,1020.1667
27,1662865200000,1662865200000,1662865200000,1662865200000,1662865200000,1662865200000,2022-09-11 03:00:00,2022-09-11 03:00:00,2022-09-11 03:00:00,2022-09-11 03:00:00,2022-09-11 03:00:00,2022-09-11 03:00:00,0.2560000000000001,1.1,13.543750000000045,12.864315939679756,97,1020.3638000000001
28,1662868800000,1662868800000,1662868800000,1662868800000,1662868800000,1662868800000,2022-09-11 04:00:00,2022-09-11 04:00:00,2022-09-11 04:00:00,2022-09-11 04:00:00,2022-09-11 04:00:00,2022-09-11 04:00:00,0.17999999999999994,1.28,13.063183593750011,12.407777859471025,95,1021.0862
