,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1663113600000,1663113600000,1663113600000,1663113600000,1663113600000,1663113600000,2022-09-14 00:00:00,2022-09-14 00:00:00,2022-09-14 00:00:00,2022-09-14 00:00:00,2022-09-14 00:00:00,2022-09-14 00:00:00,0.0,0.0,20.89765625000001,19.850526789514333,75,1014.3951000000001
1,1663117200000,1663117200000,1663117200000,1663117200000,1663117200000,1663117200000,2022-09-14 01:00:00,2022-09-14 01:00:00,2022-09-14 01:00:00,2022-09-14 01:00:00,2022-09-14 01:00:00,2022-09-14 01:00:00,0.0,0.0,19.078554687500002,18.122380326824697,84,1015.8266
2,1663120800000,1663120800000,1663120800000,1663120800000,1663120800000,1663120800000,2022-09-14 02:00:00,2022-09-14 02:00:00,2022-09-14 02:00:00,2022-09-14 02:00:00,2022-09-14 02:00:00,2022-09-14 02:00:00,0.0,0.0,17.035644531250057,16.18161570274063,95,1016.0538
3,1663124400000,1663124400000,1663124400000,1663124400000,1663124400000,1663124400000,2022-09-14 03:00:00,2022-09-14 03:00:00,2022-09-14 03:00:00,2022-09-14 03:00:00,2022-09-14 03:00:00,2022-09-14 03:00:00,0.0,0.0,16.477578125000036,15.651452623455782,96,1015.9247
4,1663128000000,1663128000000,1663128000000,1663128000000,1663128000000,1663128000000,2022-09-14 04:00:00,2022-09-14 04:00:00,2022-09-14 04:00:00,2022-09-14 04:00:00,2022-09-14 04:00:00,2022-09-14 04:00:00,0.022,0.022,16.323085937500025,15.504685047172472,96,1015.6308
5,1663131600000,1663131600000,1663131600000,1663131600000,1663131600000,1663131600000,2022-09-14 05:00:00,2022-09-14 05:00:00,2022-09-14 05:00:00,2022-09-14 05:00:00,2022-09-14 05:00:00,2022-09-14 05:00:00,0.008,0.03,16.147890625000002,15.338249502385935,95,1014.2546000000001
6,1663135200000,1663135200000,1663135200000,1663135200000,1663135200000,1663135200000,2022-09-14 06:00:00,2022-09-14 06:00:00,2022-09-14 06:00:00,2022-09-14 06:00:00,2022-09-14 06:00:00,2022-09-14 06:00:00,0.010000000000000002,0.04,15.830625000000055,15.03684716241807,96,1015.7168
7,1663138800000,1663138800000,1663138800000,1663138800000,1663138800000,1663138800000,2022-09-14 07:00:00,2022-09-14 07:00:00,2022-09-14 07:00:00,2022-09-14 07:00:00,2022-09-14 07:00:00,2022-09-14 07:00:00,0.068,0.10800000000000001,15.453554687500002,14.678630370038064,98,1016.2278
8,1663142400000,1663142400000,1663142400000,1663142400000,1663142400000,1663142400000,2022-09-14 08:00:00,2022-09-14 08:00:00,2022-09-14 08:00:00,2022-09-14 08:00:00,2022-09-14 08:00:00,2022-09-14 08:00:00,0.072,0.18,15.472773437500052,14.69688818230901,98,1016.6078
9,1663146000000,1663146000000,1663146000000,1663146000000,1663146000000,1663146000000,2022-09-14 09:00:00,2022-09-14 09:00:00,2022-09-14 09:00:00,2022-09-14 09:00:00,2022-09-14 09:00:00,2022-09-14 09:00:00,0.12,0.3,15.756250000000023,14.966190913304672,96,1018.2393000000001
10,1663149600000,1663149600000,1663149600000,1663149600000,1663149600000,1663149600000,2022-09-14 10:00:00,2022-09-14 10:00:00,2022-09-14 10:00:00,2022-09-14 10:00:00,2022-09-14 10:00:00,2022-09-14 10:00:00,0.532,0.8320000000000001,16.471093750000023,15.64529246728307,91,1016.7588000000001
11,1663153200000,1663153200000,1663153200000,1663153200000,1663153200000,1663153200000,2022-09-14 11:00:00,2022-09-14 11:00:00,2022-09-14 11:00:00,2022-09-14 11:00:00,2022-09-14 11:00:00,2022-09-14 11:00:00,0.28,1.112,17.508671875000005,16.63099167366417,86,1018.523
12,1663156800000,1663156800000,1663156800000,1663156800000,1663156800000,1663156800000,2022-09-14 12:00:00,2022-09-14 12:00:00,2022-09-14 12:00:00,2022-09-14 12:00:00,2022-09-14 12:00:00,2022-09-14 12:00:00,0.5879999999999999,1.7,17.494492187500043,16.617520970708227,87,1018.6328
13,1663160400000,1663160400000,1663160400000,1663160400000,1663160400000,1663160400000,2022-09-14 13:00:00,2022-09-14 13:00:00,2022-09-14 13:00:00,2022-09-14 13:00:00,2022-09-14 13:00:00,2022-09-14 13:00:00,1.5800000000000003,3.2800000000000002,17.90597656250003,17.00843112205294,86,1018.0916000000001
14,1663164000000,1663164000000,1663164000000,1663164000000,1663164000000,1663164000000,2022-09-14 14:00:00,2022-09-14 14:00:00,2022-09-14 14:00:00,2022-09-14 14:00:00,2022-09-14 14:00:00,2022-09-14 14:00:00,4.592,7.872,17.351796875000048,16.481960425534282,91,1017.8996000000001
15,1663167600000,1663167600000,1663167600000,1663167600000,1663167600000,1663167600000,2022-09-14 15:00:00,2022-09-14 15:00:00,2022-09-14 15:00:00,2022-09-14 15:00:00,2022-09-14 15:00:00,2022-09-14 15:00:00,1.5679999999999996,9.44,18.585488281250036,17.653967246765035,84,1018.0996
16,1663171200000,1663171200000,1663171200000,1663171200000,1663171200000,1663171200000,2022-09-14 16:00:00,2022-09-14 16:00:00,2022-09-14 16:00:00,2022-09-14 16:00:00,2022-09-14 16:00:00,2022-09-14 16:00:00,0.5360000000000014,9.976,19.127578125000014,18.168952591865292,81,1017.9093
17,1663174800000,1663174800000,1663174800000,1663174800000,1663174800000,1663174800000,2022-09-14 17:00:00,2022-09-14 17:00:00,2022-09-14 17:00:00,2022-09-14 17:00:00,2022-09-14 17:00:00,2022-09-14 17:00:00,1.1199999999999992,11.096,19.201503906250025,18.239182083171556,81,1016.7622
18,1663178400000,1663178400000,1663178400000,1663178400000,1663178400000,1663178400000,2022-09-14 18:00:00,2022-09-14 18:00:00,2022-09-14 18:00:00,2022-09-14 18:00:00,2022-09-14 18:00:00,2022-09-14 18:00:00,1.2720000000000002,12.368,18.75828125000004,17.818120565017693,86,1016.187
19,1663182000000,1663182000000,1663182000000,1663182000000,1663182000000,1663182000000,2022-09-14 19:00:00,2022-09-14 19:00:00,2022-09-14 19:00:00,2022-09-14 19:00:00,2022-09-14 19:00:00,2022-09-14 19:00:00,0.2919999999999998,12.66,18.213886718750018,17.300945766819865,90,1015.8347
20,1663185600000,1663185600000,1663185600000,1663185600000,1663185600000,1663185600000,2022-09-14 20:00:00,2022-09-14 20:00:00,2022-09-14 20:00:00,2022-09-14 20:00:00,2022-09-14 20:00:00,2022-09-14 20:00:00,0.47199999999999953,13.132,17.188359375000005,16.326694802482592,95,1017.327
21,1663189200000,1663189200000,1663189200000,1663189200000,1663189200000,1663189200000,2022-09-14 21:00:00,2022-09-14 21:00:00,2022-09-14 21:00:00,2022-09-14 21:00:00,2022-09-14 21:00:00,2022-09-14 21:00:00,0.10800000000000054,13.24,16.216093750000027,15.403042470322902,98,1017.987
22,1663192800000,1663192800000,1663192800000,1663192800000,1663192800000,1663192800000,2022-09-14 22:00:00,2022-09-14 22:00:00,2022-09-14 22:00:00,2022-09-14 22:00:00,2022-09-14 22:00:00,2022-09-14 22:00:00,0.2680000000000007,13.508000000000001,15.442187500000045,14.667831542048617,98,1018.5665000000001
23,1663196400000,1663196400000,1663196400000,1663196400000,1663196400000,1663196400000,2022-09-14 23:00:00,2022-09-14 23:00:00,2022-09-14 23:00:00,2022-09-14 23:00:00,2022-09-14 23:00:00,2022-09-14 23:00:00,0.32399999999999984,13.832,15.150039062500014,14.390290529906252,97,1020.048
24,1663200000000,1663200000000,1663200000000,1663200000000,1663200000000,1663200000000,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,2022-09-15 00:00:00,0.13599999999999923,13.968,14.776835937500039,14.03574756560522,98,1020.6397000000001
25,1663203600000,1663203600000,1663203600000,1663203600000,1663203600000,1663203600000,2022-09-15 01:00:00,2022-09-15 01:00:00,2022-09-15 01:00:00,2022-09-15 01:00:00,2022-09-15 01:00:00,2022-09-15 01:00:00,0.1720000000000006,14.14,14.491562500000043,13.764737803380939,98,1020.9197
26,1663207200000,1663207200000,1663207200000,1663207200000,1663207200000,1663207200000,2022-09-15 02:00:00,2022-09-15 02:00:00,2022-09-15 02:00:00,2022-09-15 02:00:00,2022-09-15 02:00:00,2022-09-15 02:00:00,0.06799999999999962,14.208,14.098984375000043,13.391788589310835,98,1019.6651
27,1663210800000,1663210800000,1663210800000,1663210800000,1663210800000,1663210800000,2022-09-15 03:00:00,2022-09-15 03:00:00,2022-09-15 03:00:00,2022-09-15 03:00:00,2022-09-15 03:00:00,2022-09-15 03:00:00,0.040000000000000924,14.248000000000001,13.985722656250005,13.284189957848497,99,1020.2688
28,1663214400000,1663214400000,1663214400000,1663214400000,1663214400000,1663214400000,2022-09-15 04:00:00,2022-09-15 04:00:00,2022-09-15 04:00:00,2022-09-15 04:00:00,2022-09-15 04:00:00,2022-09-15 04:00:00,0.03200000000000003,14.280000000000001,13.962929687500036,13.262536637807727,99,1021.0305999999999
29,1663218000000,1663218000000,1663218000000,1663218000000,1663218000000,1663218000000,2022-09-15 05:00:00,2022-09-15 05:00:00,2022-09-15 05:00:00,2022-09-15 05:00:00,2022-09-15 05:00:00,2022-09-15 05:00:00,0.07199999999999918,14.352,13.867421875000048,13.17180421707127,99,1020.1723
30,1663221600000,1663221600000,1663221600000,1663221600000,1663221600000,1663221600000,2022-09-15 06:00:00,2022-09-15 06:00:00,2022-09-15 06:00:00,2022-09-15 06:00:00,2022-09-15 06:00:00,2022-09-15 06:00:00,0.09200000000000053,14.444,13.739941406250011,13.050697773278443,99,1018.7896000000001
31,1663225200000,1663225200000,1663225200000,1663225200000,1663225200000,1663225200000,2022-09-15 07:00:00,2022-09-15 07:00:00,2022-09-15 07:00:00,2022-09-15 07:00:00,2022-09-15 07:00:00,2022-09-15 07:00:00,0.0519999999999996,14.496,13.688906250000002,13.002214375449313,99,1018.6553
32,1663228800000,1663228800000,1663228800000,1663228800000,1663228800000,1663228800000,2022-09-15 08:00:00,2022-09-15 08:00:00,2022-09-15 08:00:00,2022-09-15 08:00:00,2022-09-15 08:00:00,2022-09-15 08:00:00,0.03200000000000003,14.528,13.647890625000002,12.963249532188257,99,1019.8487
33,1663232400000,1663232400000,1663232400000,1663232400000,1663232400000,1663232400000,2022-09-15 09:00:00,2022-09-15 09:00:00,2022-09-15 09:00:00,2022-09-15 09:00:00,2022-09-15 09:00:00,2022-09-15 09:00:00,0.04800000000000004,14.576,13.578554687500002,12.897380392389806,99,1019.8976000000001
34,1663236000000,1663236000000,1663236000000,1663236000000,1663236000000,1663236000000,2022-09-15 10:00:00,2022-09-15 10:00:00,2022-09-15 10:00:00,2022-09-15 10:00:00,2022-09-15 10:00:00,2022-09-15 10:00:00,0.04400000000000048,14.620000000000001,13.598164062500018,12.916009298406067,98,1019.5612
35,1663239600000,1663239600000,1663239600000,1663239600000,1663239600000,1663239600000,2022-09-15 11:00:00,2022-09-15 11:00:00,2022-09-15 11:00:00,2022-09-15 11:00:00,2022-09-15 11:00:00,2022-09-15 11:00:00,0.04800000000000004,14.668000000000001,14.143847656250045,13.434408705963534,93,1020.1813999999999
36,1663243200000,1663243200000,1663243200000,1663243200000,1663243200000,1663243200000,2022-09-15 12:00:00,2022-09-15 12:00:00,2022-09-15 12:00:00,2022-09-15 12:00:00,2022-09-15 12:00:00,2022-09-15 12:00:00,0.5599999999999987,15.228,15.516093750000039,14.73804247866758,84,1020.3585
37,1663246800000,1663246800000,1663246800000,1663246800000,1663246800000,1663246800000,2022-09-15 13:00:00,2022-09-15 13:00:00,2022-09-15 13:00:00,2022-09-15 13:00:00,2022-09-15 13:00:00,2022-09-15 13:00:00,1.4320000000000004,16.66,16.86568359375002,16.02015281414168,78,1020.0473
38,1663250400000,1663250400000,1663250400000,1663250400000,1663250400000,1663250400000,2022-09-15 14:00:00,2022-09-15 14:00:00,2022-09-15 14:00:00,2022-09-15 14:00:00,2022-09-15 14:00:00,2022-09-15 14:00:00,0.7959999999999994,17.456,18.369746093750052,17.449012171211905,71,1018.9910000000001
39,1663254000000,1663254000000,1663254000000,1663254000000,1663254000000,1663254000000,2022-09-15 15:00:00,2022-09-15 15:00:00,2022-09-15 15:00:00,2022-09-15 15:00:00,2022-09-15 15:00:00,2022-09-15 15:00:00,0.019999999999999574,17.476,16.430000000000007,15.606253405272923,83,1019.1428
40,1663257600000,1663257600000,1663257600000,1663257600000,1663257600000,1663257600000,2022-09-15 16:00:00,2022-09-15 16:00:00,2022-09-15 16:00:00,2022-09-15 16:00:00,2022-09-15 16:00:00,2022-09-15 16:00:00,0.06400000000000006,17.54,15.030781250000018,14.276995609452939,90,1019.9295
41,1663261200000,1663261200000,1663261200000,1663261200000,1663261200000,1663261200000,2022-09-15 17:00:00,2022-09-15 17:00:00,2022-09-15 17:00:00,2022-09-15 17:00:00,2022-09-15 17:00:00,2022-09-15 17:00:00,0.0519999999999996,17.592,14.607968750000055,13.875323739493268,91,1019.0333
42,1663264800000,1663264800000,1663264800000,1663264800000,1663264800000,1663264800000,2022-09-15 18:00:00,2022-09-15 18:00:00,2022-09-15 18:00:00,2022-09-15 18:00:00,2022-09-15 18:00:00,2022-09-15 18:00:00,0.036000000000001364,17.628,14.41375000000005,13.690815929308542,92,1017.8257000000001
43,1663268400000,1663268400000,1663268400000,1663268400000,1663268400000,1663268400000,2022-09-15 19:00:00,2022-09-15 19:00:00,2022-09-15 19:00:00,2022-09-15 19:00:00,2022-09-15 19:00:00,2022-09-15 19:00:00,0.05999999999999872,17.688,14.184570312500057,13.473095228915582,93,1017.977
44,1663272000000,1663272000000,1663272000000,1663272000000,1663272000000,1663272000000,2022-09-15 20:00:00,2022-09-15 20:00:00,2022-09-15 20:00:00,2022-09-15 20:00:00,2022-09-15 20:00:00,2022-09-15 20:00:00,0.08800000000000097,17.776,14.098437500000045,13.391269058067365,93,1019.1092
45,1663275600000,1663275600000,1663275600000,1663275600000,1663275600000,1663275600000,2022-09-15 21:00:00,2022-09-15 21:00:00,2022-09-15 21:00:00,2022-09-15 21:00:00,2022-09-15 21:00:00,2022-09-15 21:00:00,0.2240000000000002,18.0,13.839199218750025,13.14499269397021,95,1019.5585000000001
46,1663279200000,1663279200000,1663279200000,1663279200000,1663279200000,1663279200000,2022-09-15 22:00:00,2022-09-15 22:00:00,2022-09-15 22:00:00,2022-09-15 22:00:00,2022-09-15 22:00:00,2022-09-15 22:00:00,0.22800000000000153,18.228,13.662968750000005,12.977573750758523,96,1019.2008999999999
47,1663282800000,1663282800000,1663282800000,1663282800000,1663282800000,1663282800000,2022-09-15 23:00:00,2022-09-15 23:00:00,2022-09-15 23:00:00,2022-09-15 23:00:00,2022-09-15 23:00:00,2022-09-15 23:00:00,0.29199999999999804,18.52,13.695878906250016,13.008838398803704,96,1020.2991999999999
48,1663286400000,1663286400000,1663286400000,1663286400000,1663286400000,1663286400000,2022-09-16 00:00:00,2022-09-16 00:00:00,2022-09-16 00:00:00,2022-09-16 00:00:00,2022-09-16 00:00:00,2022-09-16 00:00:00,0.1960000000000015,18.716,13.66960937500005,12.98388234442939,96,1020.8758
49,1663290000000,1663290000000,1663290000000,1663290000000,1663290000000,1663290000000,2022-09-16 01:00:00,2022-09-16 01:00:00,2022-09-16 01:00:00,2022-09-16 01:00:00,2022-09-16 01:00:00,2022-09-16 01:00:00,0.1720000000000006,18.888,13.732187500000009,13.043331562433366,95,1020.9926
50,1663293600000,1663293600000,1663293600000,1663293600000,1663293600000,1663293600000,2022-09-16 02:00:00,2022-09-16 02:00:00,2022-09-16 02:00:00,2022-09-16 02:00:00,2022-09-16 02:00:00,2022-09-16 02:00:00,0.34399999999999764,19.232,13.559765625000011,12.879530783238806,96,1019.9678
51,1663297200000,1663297200000,1663297200000,1663297200000,1663297200000,1663297200000,2022-09-16 03:00:00,2022-09-16 03:00:00,2022-09-16 03:00:00,2022-09-16 03:00:00,2022-09-16 03:00:00,2022-09-16 03:00:00,0.43599999999999994,19.668,13.255625000000009,12.590597193114434,97,1019.8937
52,1663300800000,1663300800000,1663300800000,1663300800000,1663300800000,1663300800000,2022-09-16 04:00:00,2022-09-16 04:00:00,2022-09-16 04:00:00,2022-09-16 04:00:00,2022-09-16 04:00:00,2022-09-16 04:00:00,0.5199999999999996,20.188,13.213652343750027,12.550723170177292,95,1020.192
53,1663304400000,1663304400000,1663304400000,1663304400000,1663304400000,1663304400000,2022-09-16 05:00:00,2022-09-16 05:00:00,2022-09-16 05:00:00,2022-09-16 05:00:00,2022-09-16 05:00:00,2022-09-16 05:00:00,0.6040000000000028,20.792,13.066953125000055,12.411358914113606,95,1018.9014
54,1663308000000,1663308000000,1663308000000,1663308000000,1663308000000,1663308000000,2022-09-16 06:00:00,2022-09-16 06:00:00,2022-09-16 06:00:00,2022-09-16 06:00:00,2022-09-16 06:00:00,2022-09-16 06:00:00,3.1720000000000006,23.964000000000002,13.060800781250009,12.40551418762442,94,1018.4898
55,1663311600000,1663311600000,1663311600000,1663311600000,1663311600000,1663311600000,2022-09-16 07:00:00,2022-09-16 07:00:00,2022-09-16 07:00:00,2022-09-16 07:00:00,2022-09-16 07:00:00,2022-09-16 07:00:00,3.1199999999999974,27.084,13.001894531250002,12.34955325082663,93,1017.8340000000001
56,1663315200000,1663315200000,1663315200000,1663315200000,1663315200000,1663315200000,2022-09-16 08:00:00,2022-09-16 08:00:00,2022-09-16 08:00:00,2022-09-16 08:00:00,2022-09-16 08:00:00,2022-09-16 08:00:00,2.612000000000002,29.696,12.960878906250002,12.310588407565575,93,1018.6776000000001
57,1663318800000,1663318800000,1663318800000,1663318800000,1663318800000,1663318800000,2022-09-16 09:00:00,2022-09-16 09:00:00,2022-09-16 09:00:00,2022-09-16 09:00:00,2022-09-16 09:00:00,2022-09-16 09:00:00,2.195999999999998,31.892,13.016152343750036,12.363098172531693,93,1019.4662
58,1663322400000,1663322400000,1663322400000,1663322400000,1663322400000,1663322400000,2022-09-16 10:00:00,2022-09-16 10:00:00,2022-09-16 10:00:00,2022-09-16 10:00:00,2022-09-16 10:00:00,2022-09-16 10:00:00,0.16399999999999793,32.056,13.297929687500016,12.630786645735128,91,1019.2464
59,1663326000000,1663326000000,1663326000000,1663326000000,1663326000000,1663326000000,2022-09-16 11:00:00,2022-09-16 11:00:00,2022-09-16 11:00:00,2022-09-16 11:00:00,2022-09-16 11:00:00,2022-09-16 11:00:00,0.6800000000000068,32.736000000000004,13.445605468750045,12.77107863616223,90,1019.9334
60,1663329600000,1663329600000,1663329600000,1663329600000,1663329600000,1663329600000,2022-09-16 12:00:00,2022-09-16 12:00:00,2022-09-16 12:00:00,2022-09-16 12:00:00,2022-09-16 12:00:00,2022-09-16 12:00:00,0.6399999999999935,33.376,13.896875000000023,13.19978468547015,87,1020.9830000000001
61,1663333200000,1663333200000,1663333200000,1663333200000,1663333200000,1663333200000,2022-09-16 13:00:00,2022-09-16 13:00:00,2022-09-16 13:00:00,2022-09-16 13:00:00,2022-09-16 13:00:00,2022-09-16 13:00:00,0.3440000000000012,33.72,14.392558593750039,13.670684093623663,84,1021.6366
62,1663336800000,1663336800000,1663336800000,1663336800000,1663336800000,1663336800000,2022-09-16 14:00:00,2022-09-16 14:00:00,2022-09-16 14:00:00,2022-09-16 14:00:00,2022-09-16 14:00:00,2022-09-16 14:00:00,0.1280000000000001,33.848,13.974492187500005,13.273521012669875,88,1021.3925
