,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1663545600000,1663545600000,1663545600000,1663545600000,1663545600000,1663545600000,2022-09-19 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,2022-09-19 00:00:00,0.0,0.0,13.503359375000002,12.825944846411204,86,1019.3763
1,1663549200000,1663549200000,1663549200000,1663549200000,1663549200000,1663549200000,2022-09-19 01:00:00,2022-09-19 01:00:00,2022-09-19 01:00:00,2022-09-19 01:00:00,2022-09-19 01:00:00,2022-09-19 01:00:00,0.0,0.0,13.51287109375005,12.834980979110355,86,1020.2057000000001
2,1663552800000,1663552800000,1663552800000,1663552800000,1663552800000,1663552800000,2022-09-19 02:00:00,2022-09-19 02:00:00,2022-09-19 02:00:00,2022-09-19 02:00:00,2022-09-19 02:00:00,2022-09-19 02:00:00,0.0,0.0,13.333886718750023,12.664945824993993,86,1019.4647
3,1663556400000,1663556400000,1663556400000,1663556400000,1663556400000,1663556400000,2022-09-19 03:00:00,2022-09-19 03:00:00,2022-09-19 03:00:00,2022-09-19 03:00:00,2022-09-19 03:00:00,2022-09-19 03:00:00,0.0,0.0,12.979042968750036,12.327844266724071,89,1019.5768
4,1663560000000,1663560000000,1663560000000,1663560000000,1663560000000,1663560000000,2022-09-19 04:00:00,2022-09-19 04:00:00,2022-09-19 04:00:00,2022-09-19 04:00:00,2022-09-19 04:00:00,2022-09-19 04:00:00,0.0,0.0,12.554804687500052,11.924817904593908,92,1018.8660000000001
5,1663563600000,1663563600000,1663563600000,1663563600000,1663563600000,1663563600000,2022-09-19 05:00:00,2022-09-19 05:00:00,2022-09-19 05:00:00,2022-09-19 05:00:00,2022-09-19 05:00:00,2022-09-19 05:00:00,0.0,0.0,12.295195312500027,11.678189001438653,90,1017.0563999999999
6,1663567200000,1663567200000,1663567200000,1663567200000,1663567200000,1663567200000,2022-09-19 06:00:00,2022-09-19 06:00:00,2022-09-19 06:00:00,2022-09-19 06:00:00,2022-09-19 06:00:00,2022-09-19 06:00:00,0.0,0.0,12.162714843750052,11.552332557705483,89,1018.092
7,1663570800000,1663570800000,1663570800000,1663570800000,1663570800000,1663570800000,2022-09-19 07:00:00,2022-09-19 07:00:00,2022-09-19 07:00:00,2022-09-19 07:00:00,2022-09-19 07:00:00,2022-09-19 07:00:00,0.0,0.0,12.001757812500045,11.399423379936735,89,1017.8099000000001
8,1663574400000,1663574400000,1663574400000,1663574400000,1663574400000,1663574400000,2022-09-19 08:00:00,2022-09-19 08:00:00,2022-09-19 08:00:00,2022-09-19 08:00:00,2022-09-19 08:00:00,2022-09-19 08:00:00,0.0,0.0,11.819941406250052,11.226697796166661,89,1018.1146000000001
9,1663578000000,1663578000000,1663578000000,1663578000000,1663578000000,1663578000000,2022-09-19 09:00:00,2022-09-19 09:00:00,2022-09-19 09:00:00,2022-09-19 09:00:00,2022-09-19 09:00:00,2022-09-19 09:00:00,0.0,0.0,11.160898437500009,10.60060698371052,92,1018.0216
10,1663581600000,1663581600000,1663581600000,1663581600000,1663581600000,1663581600000,2022-09-19 10:00:00,2022-09-19 10:00:00,2022-09-19 10:00:00,2022-09-19 10:00:00,2022-09-19 10:00:00,2022-09-19 10:00:00,0.0,0.0,12.277148437500045,11.661044470403823,82,1018.6677999999999
11,1663585200000,1663585200000,1663585200000,1663585200000,1663585200000,1663585200000,2022-09-19 11:00:00,2022-09-19 11:00:00,2022-09-19 11:00:00,2022-09-19 11:00:00,2022-09-19 11:00:00,2022-09-19 11:00:00,0.0,0.0,13.820957031250032,13.127662616062679,74,1019.3688000000001
12,1663588800000,1663588800000,1663588800000,1663588800000,1663588800000,1663588800000,2022-09-19 12:00:00,2022-09-19 12:00:00,2022-09-19 12:00:00,2022-09-19 12:00:00,2022-09-19 12:00:00,2022-09-19 12:00:00,0.0,0.0,16.103750000000048,15.29631590916216,62,1018.3485000000001
13,1663592400000,1663592400000,1663592400000,1663592400000,1663592400000,1663592400000,2022-09-19 13:00:00,2022-09-19 13:00:00,2022-09-19 13:00:00,2022-09-19 13:00:00,2022-09-19 13:00:00,2022-09-19 13:00:00,0.0,0.0,18.792753906250027,17.85086958804422,50,1017.8511
14,1663596000000,1663596000000,1663596000000,1663596000000,1663596000000,1663596000000,2022-09-19 14:00:00,2022-09-19 14:00:00,2022-09-19 14:00:00,2022-09-19 14:00:00,2022-09-19 14:00:00,2022-09-19 14:00:00,0.0,0.0,21.24000000000001,21.153038363791296,43,1015.8968000000001
15,1663599600000,1663599600000,1663599600000,1663599600000,1663599600000,1663599600000,2022-09-19 15:00:00,2022-09-19 15:00:00,2022-09-19 15:00:00,2022-09-19 15:00:00,2022-09-19 15:00:00,2022-09-19 15:00:00,0.0,0.0,23.121738281250032,23.044632594354454,38,1014.4826
16,1663603200000,1663603200000,1663603200000,1663603200000,1663603200000,1663603200000,2022-09-19 16:00:00,2022-09-19 16:00:00,2022-09-19 16:00:00,2022-09-19 16:00:00,2022-09-19 16:00:00,2022-09-19 16:00:00,0.0,0.0,23.79582031250004,23.734056132744854,41,1014.3485000000001
17,1663606800000,1663606800000,1663606800000,1663606800000,1663606800000,1663606800000,2022-09-19 17:00:00,2022-09-19 17:00:00,2022-09-19 17:00:00,2022-09-19 17:00:00,2022-09-19 17:00:00,2022-09-19 17:00:00,0.0,0.0,22.588027343750014,22.541506239042377,50,1013.2422
18,1663610400000,1663610400000,1663610400000,1663610400000,1663610400000,1663610400000,2022-09-19 18:00:00,2022-09-19 18:00:00,2022-09-19 18:00:00,2022-09-19 18:00:00,2022-09-19 18:00:00,2022-09-19 18:00:00,0.0,0.0,21.390898437500027,21.35487132802723,58,1013.0461
