,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1660608000000,1660608000000,1660608000000,1660608000000,1660608000000,1660608000000,2022-08-16 00:00:00,2022-08-16 00:00:00,2022-08-16 00:00:00,2022-08-16 00:00:00,2022-08-16 00:00:00,2022-08-16 00:00:00,0.0,0.0,21.540664062500014,21.44463327456657,39,1014.0880999999999
1,1660611600000,1660611600000,1660611600000,1660611600000,1660611600000,1660611600000,2022-08-16 01:00:00,2022-08-16 01:00:00,2022-08-16 01:00:00,2022-08-16 01:00:00,2022-08-16 01:00:00,2022-08-16 01:00:00,0.0,0.0,20.33271484375001,19.31383246031146,42,1013.9672999999999
2,1660615200000,1660615200000,1660615200000,1660615200000,1660615200000,1660615200000,2022-08-16 02:00:00,2022-08-16 02:00:00,2022-08-16 02:00:00,2022-08-16 02:00:00,2022-08-16 02:00:00,2022-08-16 02:00:00,0.0,0.0,19.65449218750001,18.669520944959004,41,1016.3005
3,1660618800000,1660618800000,1660618800000,1660618800000,1660618800000,1660618800000,2022-08-16 03:00:00,2022-08-16 03:00:00,2022-08-16 03:00:00,2022-08-16 03:00:00,2022-08-16 03:00:00,2022-08-16 03:00:00,0.0,0.0,19.06980468750004,18.114067826929045,41,1014.7138
4,1660622400000,1660622400000,1660622400000,1660622400000,1660622400000,1660622400000,2022-08-16 04:00:00,2022-08-16 04:00:00,2022-08-16 04:00:00,2022-08-16 04:00:00,2022-08-16 04:00:00,2022-08-16 04:00:00,0.0,0.0,19.095820312500052,18.138782670368926,39,1014.4841
5,1660626000000,1660626000000,1660626000000,1660626000000,1660626000000,1660626000000,2022-08-16 05:00:00,2022-08-16 05:00:00,2022-08-16 05:00:00,2022-08-16 05:00:00,2022-08-16 05:00:00,2022-08-16 05:00:00,0.0,0.0,18.953203125000016,18.003296343944015,38,1013.8286
6,1660629600000,1660629600000,1660629600000,1660629600000,1660629600000,1660629600000,2022-08-16 06:00:00,2022-08-16 06:00:00,2022-08-16 06:00:00,2022-08-16 06:00:00,2022-08-16 06:00:00,2022-08-16 06:00:00,0.0,0.0,18.706093750000036,17.768542440639806,37,1013.9251
7,1660633200000,1660633200000,1660633200000,1660633200000,1660633200000,1660633200000,2022-08-16 07:00:00,2022-08-16 07:00:00,2022-08-16 07:00:00,2022-08-16 07:00:00,2022-08-16 07:00:00,2022-08-16 07:00:00,0.0,0.0,18.34009765625001,17.420846155940296,38,1014.2148
8,1660636800000,1660636800000,1660636800000,1660636800000,1660636800000,1660636800000,2022-08-16 08:00:00,2022-08-16 08:00:00,2022-08-16 08:00:00,2022-08-16 08:00:00,2022-08-16 08:00:00,2022-08-16 08:00:00,0.0,0.0,18.25464843750001,17.33966939914643,38,1014.6404000000001
9,1660640400000,1660640400000,1660640400000,1660640400000,1660640400000,1660640400000,2022-08-16 09:00:00,2022-08-16 09:00:00,2022-08-16 09:00:00,2022-08-16 09:00:00,2022-08-16 09:00:00,2022-08-16 09:00:00,0.0,0.0,17.920488281250016,17.022217254692436,39,1015.1587
