,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1664582400000,1664582400000,1664582400000,1664582400000,1664582400000,1664582400000,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-10-01 00:00:00,0.0,0.0,14.895136718750052,14.148133306382476,97,1020.344
1,1664586000000,1664586000000,1664586000000,1664586000000,1664586000000,1664586000000,2022-10-01 01:00:00,2022-10-01 01:00:00,2022-10-01 01:00:00,2022-10-01 01:00:00,2022-10-01 01:00:00,2022-10-01 01:00:00,0.0,0.0,15.073476562500048,14.317556155818977,96,1021.7635
2,1664589600000,1664589600000,1664589600000,1664589600000,1664589600000,1664589600000,2022-10-01 02:00:00,2022-10-01 02:00:00,2022-10-01 02:00:00,2022-10-01 02:00:00,2022-10-01 02:00:00,2022-10-01 02:00:00,0.0016,0.0016,14.854414062500041,14.1094467834304,97,1020.7915
3,1664593200000,1664593200000,1664593200000,1664593200000,1664593200000,1664593200000,2022-10-01 03:00:00,2022-10-01 03:00:00,2022-10-01 03:00:00,2022-10-01 03:00:00,2022-10-01 03:00:00,2022-10-01 03:00:00,0.0144,0.016,14.780175781250023,14.038920417127883,97,1020.1842
4,1664596800000,1664596800000,1664596800000,1664596800000,1664596800000,1664596800000,2022-10-01 04:00:00,2022-10-01 04:00:00,2022-10-01 04:00:00,2022-10-01 04:00:00,2022-10-01 04:00:00,2022-10-01 04:00:00,0.027999999999999997,0.044,14.637343750000014,13.903229989143057,98,1020.6524000000001
5,1664600400000,1664600400000,1664600400000,1664600400000,1664600400000,1664600400000,2022-10-01 05:00:00,2022-10-01 05:00:00,2022-10-01 05:00:00,2022-10-01 05:00:00,2022-10-01 05:00:00,2022-10-01 05:00:00,0.12400000000000001,0.168,14.509804687500036,13.78206788128847,97,1017.9680000000001
6,1664604000000,1664604000000,1664604000000,1664604000000,1664604000000,1664604000000,2022-10-01 06:00:00,2022-10-01 06:00:00,2022-10-01 06:00:00,2022-10-01 06:00:00,2022-10-01 06:00:00,2022-10-01 06:00:00,0.5,0.668,14.69503906250003,13.958040535330298,96,1017.6862
7,1664607600000,1664607600000,1664607600000,1664607600000,1664607600000,1664607600000,2022-10-01 07:00:00,2022-10-01 07:00:00,2022-10-01 07:00:00,2022-10-01 07:00:00,2022-10-01 07:00:00,2022-10-01 07:00:00,0.09799999999999998,0.766,14.767500000000041,14.026878425091496,95,1017.5434
8,1664611200000,1664611200000,1664611200000,1664611200000,1664611200000,1664611200000,2022-10-01 08:00:00,2022-10-01 08:00:00,2022-10-01 08:00:00,2022-10-01 08:00:00,2022-10-01 08:00:00,2022-10-01 08:00:00,0.0020000000000000018,0.768,14.662089843750039,13.9267387779106,95,1019.0191
9,1664614800000,1664614800000,1664614800000,1664614800000,1664614800000,1664614800000,2022-10-01 09:00:00,2022-10-01 09:00:00,2022-10-01 09:00:00,2022-10-01 09:00:00,2022-10-01 09:00:00,2022-10-01 09:00:00,0.0,0.768,14.795996093750034,14.05394971381429,94,1018.6025
10,1664618400000,1664618400000,1664618400000,1664618400000,1664618400000,1664618400000,2022-10-01 10:00:00,2022-10-01 10:00:00,2022-10-01 10:00:00,2022-10-01 10:00:00,2022-10-01 10:00:00,2022-10-01 10:00:00,0.0,0.768,15.608203125000045,14.825546383819557,89,1018.8945
11,1664622000000,1664622000000,1664622000000,1664622000000,1664622000000,1664622000000,2022-10-01 11:00:00,2022-10-01 11:00:00,2022-10-01 11:00:00,2022-10-01 11:00:00,2022-10-01 11:00:00,2022-10-01 11:00:00,0.0,0.768,17.537187500000016,16.658081517074237,80,1019.4356
12,1664625600000,1664625600000,1664625600000,1664625600000,1664625600000,1664625600000,2022-10-01 12:00:00,2022-10-01 12:00:00,2022-10-01 12:00:00,2022-10-01 12:00:00,2022-10-01 12:00:00,2022-10-01 12:00:00,0.06400000000000006,0.8320000000000001,19.156035156250027,18.19598677121357,72,1019.1625
13,1664629200000,1664629200000,1664629200000,1664629200000,1664629200000,1664629200000,2022-10-01 13:00:00,2022-10-01 13:00:00,2022-10-01 13:00:00,2022-10-01 13:00:00,2022-10-01 13:00:00,2022-10-01 13:00:00,0.007999999999999896,0.84,21.895097656250016,21.884315677790994,63,1018.1557
14,1664632800000,1664632800000,1664632800000,1664632800000,1664632800000,1664632800000,2022-10-01 14:00:00,2022-10-01 14:00:00,2022-10-01 14:00:00,2022-10-01 14:00:00,2022-10-01 14:00:00,2022-10-01 14:00:00,0.9760000000000001,1.816,21.80269531250002,21.80425464201943,68,1017.2116000000001
15,1664636400000,1664636400000,1664636400000,1664636400000,1664636400000,1664636400000,2022-10-01 15:00:00,2022-10-01 15:00:00,2022-10-01 15:00:00,2022-10-01 15:00:00,2022-10-01 15:00:00,2022-10-01 15:00:00,1.4400000000000002,3.2560000000000002,22.354648437500032,22.35710592146725,66,1016.9963
16,1664640000000,1664640000000,1664640000000,1664640000000,1664640000000,1664640000000,2022-10-01 16:00:00,2022-10-01 16:00:00,2022-10-01 16:00:00,2022-10-01 16:00:00,2022-10-01 16:00:00,2022-10-01 16:00:00,2.072,5.328,21.06861328125001,21.081432581455516,74,1017.3969000000001
17,1664643600000,1664643600000,1664643600000,1664643600000,1664643600000,1664643600000,2022-10-01 17:00:00,2022-10-01 17:00:00,2022-10-01 17:00:00,2022-10-01 17:00:00,2022-10-01 17:00:00,2022-10-01 17:00:00,0.8559999999999999,6.184,18.262207031250057,17.346850063118865,88,1017.9239
18,1664647200000,1664647200000,1664647200000,1664647200000,1664647200000,1664647200000,2022-10-01 18:00:00,2022-10-01 18:00:00,2022-10-01 18:00:00,2022-10-01 18:00:00,2022-10-01 18:00:00,2022-10-01 18:00:00,0.02799999999999958,6.212,17.66642578125004,16.780857882721108,90,1016.8947000000001
19,1664650800000,1664650800000,1664650800000,1664650800000,1664650800000,1664650800000,2022-10-01 19:00:00,2022-10-01 19:00:00,2022-10-01 19:00:00,2022-10-01 19:00:00,2022-10-01 19:00:00,2022-10-01 19:00:00,0.020000000000000462,6.232,17.155820312500055,16.29578269349551,92,1017.1315000000001
20,1664654400000,1664654400000,1664654400000,1664654400000,1664654400000,1664654400000,2022-10-01 20:00:00,2022-10-01 20:00:00,2022-10-01 20:00:00,2022-10-01 20:00:00,2022-10-01 20:00:00,2022-10-01 20:00:00,0.02799999999999958,6.26,16.749121093750034,15.909418440531226,94,1018.1062
21,1664658000000,1664658000000,1664658000000,1664658000000,1664658000000,1664658000000,2022-10-01 21:00:00,2022-10-01 21:00:00,2022-10-01 21:00:00,2022-10-01 21:00:00,2022-10-01 21:00:00,2022-10-01 21:00:00,0.04400000000000048,6.304,16.196621093750025,15.38454344711755,97,1018.296
22,1664661600000,1664661600000,1664661600000,1664661600000,1664661600000,1664661600000,2022-10-01 22:00:00,2022-10-01 22:00:00,2022-10-01 22:00:00,2022-10-01 22:00:00,2022-10-01 22:00:00,2022-10-01 22:00:00,0.040000000000000036,6.344,15.776445312500016,14.98537645993892,98,1018.4869
23,1664665200000,1664665200000,1664665200000,1664665200000,1664665200000,1664665200000,2022-10-01 23:00:00,2022-10-01 23:00:00,2022-10-01 23:00:00,2022-10-01 23:00:00,2022-10-01 23:00:00,2022-10-01 23:00:00,0.008000000000000007,6.352,15.685566406250018,14.899041500084792,98,1019.9253
24,1664668800000,1664668800000,1664668800000,1664668800000,1664668800000,1664668800000,2022-10-02 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,2022-10-02 00:00:00,0.0,6.352,15.722851562500011,14.934462398077812,97,1021.0731
25,1664672400000,1664672400000,1664672400000,1664672400000,1664672400000,1664672400000,2022-10-02 01:00:00,2022-10-02 01:00:00,2022-10-02 01:00:00,2022-10-02 01:00:00,2022-10-02 01:00:00,2022-10-02 01:00:00,0.0,6.352,15.634101562500007,14.850149899135772,97,1020.8332
26,1664676000000,1664676000000,1664676000000,1664676000000,1664676000000,1664676000000,2022-10-02 02:00:00,2022-10-02 02:00:00,2022-10-02 02:00:00,2022-10-02 02:00:00,2022-10-02 02:00:00,2022-10-02 02:00:00,0.0,6.352,15.493945312500045,14.717001463306616,96,1019.6972000000001
27,1664679600000,1664679600000,1664679600000,1664679600000,1664679600000,1664679600000,2022-10-02 03:00:00,2022-10-02 03:00:00,2022-10-02 03:00:00,2022-10-02 03:00:00,2022-10-02 03:00:00,2022-10-02 03:00:00,0.0,6.352,15.311113281250016,14.54331103579861,96,1019.5893000000001
28,1664683200000,1664683200000,1664683200000,1664683200000,1664683200000,1664683200000,2022-10-02 04:00:00,2022-10-02 04:00:00,2022-10-02 04:00:00,2022-10-02 04:00:00,2022-10-02 04:00:00,2022-10-02 04:00:00,0.0,6.352,15.084863281250023,14.328373538495725,97,1020.168
29,1664686800000,1664686800000,1664686800000,1664686800000,1664686800000,1664686800000,2022-10-02 05:00:00,2022-10-02 05:00:00,2022-10-02 05:00:00,2022-10-02 05:00:00,2022-10-02 05:00:00,2022-10-02 05:00:00,0.0,6.352,14.635722656250039,13.901689950099922,99,1019.3966
