,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1668729600000,1668729600000,1668729600000,1668729600000,1668729600000,1668729600000,2022-11-18 00:00:00,2022-11-18 00:00:00,2022-11-18 00:00:00,2022-11-18 00:00:00,2022-11-18 00:00:00,2022-11-18 00:00:00,0.0,0.0,16.324277343750055,15.505816883095775,81,1019.3027000000001
1,1668733200000,1668733200000,1668733200000,1668733200000,1668733200000,1668733200000,2022-11-18 01:00:00,2022-11-18 01:00:00,2022-11-18 01:00:00,2022-11-18 01:00:00,2022-11-18 01:00:00,2022-11-18 01:00:00,0.0,0.0,16.012851562500032,15.20996239462076,84,1019.3759
2,1668736800000,1668736800000,1668736800000,1668736800000,1668736800000,1668736800000,2022-11-18 02:00:00,2022-11-18 02:00:00,2022-11-18 02:00:00,2022-11-18 02:00:00,2022-11-18 02:00:00,2022-11-18 02:00:00,0.0032,0.0032,15.505761718750023,14.728227049103225,89,1020.0808999999999
3,1668740400000,1668740400000,1668740400000,1668740400000,1668740400000,1668740400000,2022-11-18 03:00:00,2022-11-18 03:00:00,2022-11-18 03:00:00,2022-11-18 03:00:00,2022-11-18 03:00:00,2022-11-18 03:00:00,0.0007999999999999999,0.004,15.409160156250039,14.636455565879828,89,1019.553
4,1668744000000,1668744000000,1668744000000,1668744000000,1668744000000,1668744000000,2022-11-18 04:00:00,2022-11-18 04:00:00,2022-11-18 04:00:00,2022-11-18 04:00:00,2022-11-18 04:00:00,2022-11-18 04:00:00,0.0,0.004,15.435625000000016,14.661597167126814,87,1017.1131
5,1668747600000,1668747600000,1668747600000,1668747600000,1668747600000,1668747600000,2022-11-18 05:00:00,2022-11-18 05:00:00,2022-11-18 05:00:00,2022-11-18 05:00:00,2022-11-18 05:00:00,2022-11-18 05:00:00,0.0,0.004,15.330664062500034,14.561884277753052,86,1016.7797999999999
6,1668751200000,1668751200000,1668751200000,1668751200000,1668751200000,1668751200000,2022-11-18 06:00:00,2022-11-18 06:00:00,2022-11-18 06:00:00,2022-11-18 06:00:00,2022-11-18 06:00:00,2022-11-18 06:00:00,0.0,0.004,15.188593750000052,14.426917482571696,87,1017.5324
7,1668754800000,1668754800000,1668754800000,1668754800000,1668754800000,1668754800000,2022-11-18 07:00:00,2022-11-18 07:00:00,2022-11-18 07:00:00,2022-11-18 07:00:00,2022-11-18 07:00:00,2022-11-18 07:00:00,0.0,0.004,14.920917968750018,14.172625493575111,88,1017.2768000000001
8,1668758400000,1668758400000,1668758400000,1668758400000,1668758400000,1668758400000,2022-11-18 08:00:00,2022-11-18 08:00:00,2022-11-18 08:00:00,2022-11-18 08:00:00,2022-11-18 08:00:00,2022-11-18 08:00:00,0.0,0.004,14.663515625000002,13.928093270081064,89,1018.4967
9,1668762000000,1668762000000,1668762000000,1668762000000,1668762000000,1668762000000,2022-11-18 09:00:00,2022-11-18 09:00:00,2022-11-18 09:00:00,2022-11-18 09:00:00,2022-11-18 09:00:00,2022-11-18 09:00:00,0.0,0.004,14.916503906250057,14.168432134252754,87,1018.5778
