,precipitacao_x,precipitacao_acc_x,temperatura_x,temperatura_aparente_x,umidade_relativa_x,pressao_x,precipitacao_y,precipitacao_acc_y,temperatura_y,temperatura_aparente_y,umidade_relativa_y,pressao_y,precipitacao,precipitacao_acc,temperatura,temperatura_aparente,umidade_relativa,pressao
0,1661040000000,1661040000000,1661040000000,1661040000000,1661040000000,1661040000000,2022-08-21 00:00:00,2022-08-21 00:00:00,2022-08-21 00:00:00,2022-08-21 00:00:00,2022-08-21 00:00:00,2022-08-21 00:00:00,0.0,0.0,10.822539062500027,10.279165581494084,88,1029.0706
1,1661043600000,1661043600000,1661043600000,1661043600000,1661043600000,1661043600000,2022-08-21 01:00:00,2022-08-21 01:00:00,2022-08-21 01:00:00,2022-08-21 01:00:00,2022-08-21 01:00:00,2022-08-21 01:00:00,0.0,0.0,11.042382812500023,10.488017141373348,87,1029.9329
2,1661047200000,1661047200000,1661047200000,1661047200000,1661047200000,1661047200000,2022-08-21 02:00:00,2022-08-21 02:00:00,2022-08-21 02:00:00,2022-08-21 02:00:00,2022-08-21 02:00:00,2022-08-21 02:00:00,0.0,0.0,10.937773437500027,10.388638236370383,88,1030.4709
3,1661050800000,1661050800000,1661050800000,1661050800000,1661050800000,1661050800000,2022-08-21 03:00:00,2022-08-21 03:00:00,2022-08-21 03:00:00,2022-08-21 03:00:00,2022-08-21 03:00:00,2022-08-21 03:00:00,0.0,0.0,10.823437500000011,10.28001909710838,87,1027.9601
4,1661054400000,1661054400000,1661054400000,1661054400000,1661054400000,1661054400000,2022-08-21 04:00:00,2022-08-21 04:00:00,2022-08-21 04:00:00,2022-08-21 04:00:00,2022-08-21 04:00:00,2022-08-21 04:00:00,0.0,0.0,10.893339843750027,10.346426322837573,85,1027.3011999999999
5,1661058000000,1661058000000,1661058000000,1661058000000,1661058000000,1661058000000,2022-08-21 05:00:00,2022-08-21 05:00:00,2022-08-21 05:00:00,2022-08-21 05:00:00,2022-08-21 05:00:00,2022-08-21 05:00:00,0.0,0.0,10.875976562500057,10.329931205857093,85,1027.5918000000001
6,1661061600000,1661061600000,1661061600000,1661061600000,1661061600000,1661061600000,2022-08-21 06:00:00,2022-08-21 06:00:00,2022-08-21 06:00:00,2022-08-21 06:00:00,2022-08-21 06:00:00,2022-08-21 06:00:00,0.0,0.0,10.890000000000043,10.34325347131491,86,1025.8666
7,1661065200000,1661065200000,1661065200000,1661065200000,1661065200000,1661065200000,2022-08-21 07:00:00,2022-08-21 07:00:00,2022-08-21 07:00:00,2022-08-21 07:00:00,2022-08-21 07:00:00,2022-08-21 07:00:00,0.0,0.0,11.280292968750018,10.714031786974743,86,1026.1222
8,1661068800000,1661068800000,1661068800000,1661068800000,1661068800000,1661068800000,2022-08-21 08:00:00,2022-08-21 08:00:00,2022-08-21 08:00:00,2022-08-21 08:00:00,2022-08-21 08:00:00,2022-08-21 08:00:00,0.0,0.0,11.136953125000048,10.577858937120993,89,1026.3728
9,1661072400000,1661072400000,1661072400000,1661072400000,1661072400000,1661072400000,2022-08-21 09:00:00,2022-08-21 09:00:00,2022-08-21 09:00:00,2022-08-21 09:00:00,2022-08-21 09:00:00,2022-08-21 09:00:00,0.0,0.0,11.260292968750036,10.695031787213168,88,1025.9399
10,1661076000000,1661076000000,1661076000000,1661076000000,1661076000000,1661076000000,2022-08-21 10:00:00,2022-08-21 10:00:00,2022-08-21 10:00:00,2022-08-21 10:00:00,2022-08-21 10:00:00,2022-08-21 10:00:00,0.0,0.0,11.707558593750036,11.119934125631346,84,1026.7866000000001
